tx_id,customer_id,amount,timestamp,merchant_category,segment,age,income,is_fraud,amount_risk_bucket,is_night_tx
TX005149,C0147,321.47,2024-08-12 22:55:20,ATM Withdrawal,Standard,23,"71,180.00",0,Low,0
TX004054,C0194,321.43,2024-04-21 22:16:51,Travel,Basic,23,"28,429.00",0,Low,0
TX006897,C0486,321.38,2024-02-01 02:38:55,Travel,Basic,20,"26,096.00",0,Low,1
TX005918,C0288,321.05,2024-08-08 20:28:54,ATM Withdrawal,Premium,45,"42,884.00",0,Low,0
TX006516,C0077,320.91,2024-08-07 00:43:30,ATM Withdrawal,Standard,39,"67,609.00",0,Low,1
TX002041,C0359,320.85,2024-08-08 01:35:49,Travel,Standard,41,"73,415.00",0,Low,1
TX000045,C0451,320.77,2024-01-30 02:58:39,Electronics,Basic,37,"9,568.00",1,Low,1
TX001251,C0305,320.51,2024-07-04 01:54:50,ATM Withdrawal,Standard,37,"56,878.00",0,Low,1
TX007019,C0428,320.36,2024-07-01 01:43:37,ATM Withdrawal,Standard,46,"62,297.00",0,Low,1
TX002300,C0078,319.61,2024-07-01 05:53:46,Electronics,Student,34,"12,389.00",0,Low,0
TX005429,C0197,319.56,2024-03-21 02:05:13,Electronics,Standard,27,"65,914.00",0,Low,1
TX001527,C0023,319.14,2024-04-05 13:09:49,Electronics,Basic,38,"26,428.00",0,Low,0
TX002608,C0321,318.77,2024-08-07 00:04:08,Travel,Standard,39,"44,897.00",0,Low,1
TX002463,C0041,318.51,2024-06-13 03:39:19,Travel,Standard,46,"39,681.00",0,Low,1
TX007715,C0435,318.5,2024-11-30 18:07:11,Electronics,Basic,56,"42,246.00",0,Low,0
TX000711,C0150,318.45,2024-09-08 08:49:09,Healthcare,Student,41,"18,534.00",0,Low,0
TX005406,C0376,317.2,2024-06-06 14:26:39,Electronics,Premium,28,"108,274.00",0,Low,0
TX003962,C0239,316.83,2024-04-04 06:21:16,Healthcare,Standard,30,"51,337.00",0,Low,0
TX006506,C0379,316.52,2024-09-02 20:49:26,Electronics,Standard,64,"73,196.00",0,Low,0
TX002528,C0046,316.27,2024-03-18 07:49:07,Electronics,Premium,29,"116,173.00",0,Low,0
TX004302,C0319,316.23,2024-08-29 15:19:03,ATM Withdrawal,Basic,41,"27,640.00",1,Low,0
TX002009,C0278,316.15,2024-08-16 11:41:59,Travel,Standard,30,"54,061.00",0,Low,0
TX002239,C0191,316.02,2024-01-31 21:58:03,ATM Withdrawal,Standard,32,"70,454.00",1,Low,0
TX000667,C0372,315.17,2024-10-15 14:53:22,Electronics,Basic,43,"22,768.00",0,Low,0
TX004200,C0391,315.09,2024-07-16 09:07:37,Online Shopping,Student,27,"8,000.00",0,Low,0
TX005452,C0075,314.99,2024-08-21 03:43:02,ATM Withdrawal,Basic,18,"31,024.00",0,Low,1
TX006101,C0205,314.8,2024-12-21 08:33:35,ATM Withdrawal,Standard,21,"69,970.00",0,Low,0
TX006808,C0394,314.76,2024-01-08 14:16:07,Electronics,Standard,59,"22,706.00",0,Low,0
TX005849,C0207,314.44,2024-05-08 21:20:20,Travel,Standard,44,"86,325.00",0,Low,0
TX000269,C0158,314.2,2024-08-26 16:49:57,Electronics,Standard,43,"58,910.00",0,Low,0
TX007403,C0076,314.16,2024-10-13 14:54:39,ATM Withdrawal,Standard,47,"44,784.00",0,Low,0
TX007328,C0038,314.03,2024-10-16 20:24:48,ATM Withdrawal,Basic,18,"12,409.00",0,Low,0
TX004800,C0414,313.92,2024-04-25 21:16:00,Electronics,Standard,53,"62,120.00",0,Low,0
TX004824,C0497,313.91,2024-03-25 17:55:08,Electronics,Basic,25,"46,107.00",0,Low,0
TX004893,C0108,313.86,2024-02-19 09:17:11,Electronics,Basic,40,"24,824.00",0,Low,0
TX002283,C0065,313.86,2024-10-25 00:29:31,Electronics,Premium,47,"109,281.00",0,Low,1
TX002251,C0423,313.39,2024-06-02 16:51:23,ATM Withdrawal,Basic,35,"25,123.00",0,Low,0
TX007226,C0116,313.17,2024-08-24 22:05:31,Electronics,Standard,41,"57,963.00",0,Low,0
TX007376,C0159,313.15,2024-09-21 11:41:52,Online Shopping,Basic,23,"25,597.00",0,Low,0
TX006569,C0151,313.15,2024-11-14 03:54:46,ATM Withdrawal,Standard,41,"64,784.00",0,Low,1
TX004082,C0197,312.77,2024-12-25 07:45:55,Electronics,Standard,27,"65,914.00",0,Low,0
TX005431,C0089,312.69,2024-03-11 11:22:36,ATM Withdrawal,Standard,31,"54,945.00",0,Low,0
TX004788,C0467,312.62,2024-07-16 14:15:34,ATM Withdrawal,Basic,45,"30,956.00",0,Low,0
TX004186,C0025,312.58,2024-08-14 13:02:49,ATM Withdrawal,Standard,31,"71,104.00",0,Low,0
TX004853,C0189,311.82,2024-05-27 18:37:58,Online Shopping,Premium,27,"101,458.00",0,Low,0
TX000876,C0357,311.67,2024-08-14 04:39:46,Travel,Basic,37,"14,050.00",0,Low,1
TX003033,C0395,311.11,2024-03-27 16:55:22,Clothing,Student,52,"16,554.00",0,Low,0
TX005951,C0055,310.7,2024-05-29 10:52:30,ATM Withdrawal,Standard,50,"51,381.00",0,Low,0
TX007856,C0106,310.64,2024-04-27 09:32:24,Electronics,Basic,42,"37,397.00",0,Low,0
TX003760,C0492,310.5,2024-07-22 16:49:03,Electronics,Student,55,"21,246.00",1,Low,0
TX006874,C0005,310.04,2024-10-27 14:49:32,ATM Withdrawal,Basic,35,"32,949.00",1,Low,0
TX000933,C0072,310.01,2024-03-05 02:36:25,Electronics,Standard,56,"82,014.00",0,Low,1
TX007640,C0117,310.01,2024-07-14 19:19:42,Travel,Basic,37,"46,602.00",0,Low,0
TX006093,C0338,309.92,2024-02-06 04:09:56,Travel,Premium,34,"167,391.00",0,Low,1
TX006890,C0227,309.79,2024-06-09 06:35:24,Electronics,Basic,38,"35,109.00",0,Low,0
TX003594,C0111,309.28,2024-09-12 12:07:30,Electronics,Standard,18,"68,427.00",0,Low,0
TX006498,C0414,309.02,2024-02-02 12:10:36,ATM Withdrawal,Standard,53,"62,120.00",0,Low,0
TX001740,C0017,308.84,2024-04-24 11:56:46,ATM Withdrawal,Standard,25,"58,740.00",0,Low,0
TX007861,C0171,308.81,2024-03-11 05:59:50,Electronics,Basic,27,"19,642.00",0,Low,0
TX005643,C0334,308.77,2024-09-01 14:26:58,Online Shopping,Basic,29,"47,684.00",0,Low,0
TX000600,C0268,308.4,2024-12-12 01:01:41,Electronics,Premium,20,"40,638.00",1,Low,1
TX002186,C0314,308.09,2024-11-23 05:33:56,Healthcare,Student,47,"21,998.00",0,Low,0
TX005788,C0052,307.84,2024-04-07 14:03:17,Electronics,Basic,33,"24,464.00",0,Low,0
TX006233,C0272,307.82,2024-11-01 11:32:35,Travel,Standard,20,"63,458.00",0,Low,0
TX004544,C0151,307.78,2024-05-14 17:02:28,Healthcare,Standard,41,"64,784.00",0,Low,0
TX006407,C0443,307.77,2024-11-03 03:18:11,ATM Withdrawal,Premium,18,"78,354.00",0,Low,1
TX005302,C0035,307.53,2024-05-13 22:39:26,Travel,Standard,47,"46,672.00",0,Low,0
TX002073,C0278,306.85,2024-11-29 17:32:06,Travel,Standard,30,"54,061.00",0,Low,0
TX004510,C0280,306.41,2024-07-10 06:51:04,Electronics,Student,33,"13,877.00",0,Low,0
TX000224,C0211,305.86,2024-09-30 00:15:57,ATM Withdrawal,Student,44,"17,451.00",0,Low,1
TX006377,C0422,305.74,2024-03-27 21:33:11,ATM Withdrawal,Student,59,"13,779.00",0,Low,0
TX004399,C0004,305.73,2024-09-22 09:27:28,Travel,Student,56,"11,732.00",0,Low,0
TX007603,C0335,305.66,2024-12-02 13:58:59,ATM Withdrawal,Standard,49,"46,637.00",0,Low,0
TX007225,C0362,305.48,2024-10-14 08:47:37,ATM Withdrawal,Premium,56,"102,570.00",0,Low,0
TX005145,C0111,305.44,2024-08-05 14:01:23,ATM Withdrawal,Standard,18,"68,427.00",0,Low,0
TX000955,C0355,304.83,2024-05-13 12:11:21,Clothing,Student,37,"16,323.00",0,Low,0
TX000946,C0136,304.55,2024-02-12 00:53:11,ATM Withdrawal,Basic,56,"16,651.00",0,Low,1
TX007494,C0093,304.41,2024-10-01 05:27:30,Electronics,Premium,29,"83,371.00",0,Low,0
TX007928,C0411,304.02,2024-04-03 04:03:49,Electronics,Standard,46,"55,422.00",1,Low,1
TX007829,C0430,303.77,2024-02-25 08:38:03,Electronics,Standard,18,"25,368.00",0,Low,0
TX006799,C0055,303.64,2024-04-25 06:50:50,Healthcare,Standard,50,"51,381.00",0,Low,0
TX004986,C0398,303.5,2024-08-11 09:35:26,ATM Withdrawal,Standard,54,"67,577.00",0,Low,0
TX006367,C0306,302.36,2024-02-21 07:18:24,ATM Withdrawal,Standard,39,"48,558.00",0,Low,0
TX003150,C0405,302.22,2024-02-19 01:13:01,Electronics,Basic,32,"24,655.00",0,Low,1
TX000217,C0020,302.18,2024-07-21 20:31:49,ATM Withdrawal,Standard,21,"59,185.00",0,Low,0
TX007903,C0187,301.86,2024-05-16 22:17:12,ATM Withdrawal,Premium,43,"80,350.00",0,Low,0
TX007215,C0259,301.69,2024-08-23 22:50:35,ATM Withdrawal,Standard,43,"79,630.00",0,Low,0
TX007296,C0310,301.61,2024-05-11 22:29:36,ATM Withdrawal,Standard,35,"55,608.00",0,Low,0
TX007707,C0398,301.06,2024-09-10 11:41:41,Electronics,Standard,54,"67,577.00",0,Low,0
TX001230,C0087,300.94,2024-12-03 07:35:28,Online Shopping,Standard,48,"40,495.00",0,Low,0
TX000447,C0384,300.89,2024-09-19 12:50:23,Electronics,Basic,31,"27,527.00",0,Low,0
TX007194,C0069,300.86,2024-05-24 06:52:15,ATM Withdrawal,Premium,42,"87,307.00",0,Low,0
TX004479,C0073,300.81,2024-02-19 04:15:13,Healthcare,Standard,37,"54,397.00",0,Low,1
TX004940,C0235,300.76,2024-03-27 19:48:51,Electronics,Basic,63,"32,570.00",0,Low,0
TX003328,C0239,300.55,2024-03-13 18:52:07,Clothing,Standard,30,"51,337.00",0,Low,0
TX001073,C0331,299.82,2024-08-08 23:32:19,Online Shopping,Standard,37,"55,657.00",0,Low,0
TX002055,C0449,299.15,2024-12-30 20:15:02,ATM Withdrawal,Standard,31,"69,243.00",0,Low,0
TX000018,C0499,299.1,2024-08-03 01:58:02,ATM Withdrawal,Standard,27,"49,520.00",0,Low,1
TX003249,C0460,298.16,2024-08-29 02:14:44,ATM Withdrawal,Student,23,"8,000.00",0,Low,1
TX000968,C0302,297.96,2024-11-18 17:53:50,Online Shopping,Basic,31,"34,419.00",1,Low,0
TX003531,C0200,297.87,2024-07-23 10:55:17,ATM Withdrawal,Standard,24,"53,789.00",0,Low,0
TX004468,C0363,297.34,2024-10-15 21:14:39,Online Shopping,Basic,36,"24,359.00",0,Low,0
TX006204,C0282,297.31,2024-04-24 19:32:18,Online Shopping,Basic,45,"29,213.00",0,Low,0
TX002012,C0377,296.97,2024-12-20 21:15:44,ATM Withdrawal,Premium,48,"57,230.00",0,Low,0
TX003734,C0228,296.93,2024-03-11 06:24:30,Online Shopping,Standard,25,"37,854.00",0,Low,0
TX004039,C0463,296.75,2024-02-26 11:51:37,Electronics,Student,29,"9,084.00",0,Low,0
TX003581,C0273,296.52,2024-08-07 04:46:59,Online Shopping,Premium,51,"107,842.00",0,Low,1
TX000658,C0418,296.17,2024-08-17 17:56:39,Healthcare,Standard,39,"63,367.00",0,Low,0
TX007510,C0029,295.81,2024-03-15 02:17:03,Healthcare,Basic,30,"39,560.00",0,Low,1
TX007390,C0492,295.76,2024-05-05 03:48:24,Electronics,Student,55,"21,246.00",0,Low,1
TX003396,C0036,295.44,2024-03-13 21:48:16,Electronics,Standard,23,"83,217.00",0,Low,0
TX007708,C0059,295.44,2024-09-30 15:41:18,Electronics,Basic,41,"29,342.00",0,Low,0
TX001889,C0226,295.16,2024-08-12 08:07:08,Online Shopping,Premium,51,"125,610.00",0,Low,0
TX003055,C0222,294.84,2024-03-08 11:33:34,Electronics,Standard,18,"54,135.00",0,Low,0
TX000892,C0343,294.74,2024-06-03 20:56:46,Online Shopping,Standard,40,"63,534.00",0,Low,0
TX005605,C0024,294.6,2024-02-02 12:52:38,Travel,Standard,20,"57,911.00",0,Low,0
TX007991,C0166,294.27,2024-09-13 23:27:12,Electronics,Standard,42,"12,271.00",1,Low,0
TX001923,C0050,294.04,2024-07-06 08:03:03,Electronics,Basic,18,"21,439.00",0,Low,0
TX003817,C0066,293.85,2024-03-07 04:41:45,Electronics,Basic,54,"40,633.00",0,Low,1
TX006042,C0166,293.67,2024-10-25 21:04:47,Electronics,Standard,42,"12,271.00",0,Low,0
TX004563,C0493,293.56,2024-02-08 12:18:15,Electronics,Basic,38,"30,256.00",0,Low,0
TX001721,C0303,293.35,2024-09-08 03:15:44,Electronics,Premium,46,"96,717.00",0,Low,1
TX000271,C0403,293.27,2024-10-25 05:49:56,Electronics,Student,38,"16,069.00",0,Low,0
TX000051,C0105,292.92,2024-05-15 02:47:06,ATM Withdrawal,Standard,36,"75,990.00",0,Low,1
TX005993,C0228,291.79,2024-11-04 12:39:12,Electronics,Standard,25,"37,854.00",0,Low,0
TX004102,C0006,291.64,2024-01-01 02:30:59,Online Shopping,Standard,35,"49,099.00",0,Low,1
TX002499,C0079,291.52,2024-09-16 15:49:07,ATM Withdrawal,Standard,39,"48,307.00",0,Low,0
TX000005,C0133,291.36,2024-09-25 19:29:16,ATM Withdrawal,Standard,25,"64,202.00",1,Low,0
TX002304,C0162,291,2024-09-18 01:28:14,Travel,Standard,47,"72,590.00",0,Low,1
TX005175,C0187,290.9,2024-11-18 01:51:29,Healthcare,Premium,43,"80,350.00",0,Low,1
TX007853,C0110,290.46,2024-09-19 14:50:22,ATM Withdrawal,Student,37,"16,573.00",0,Low,0
TX003432,C0343,290.06,2024-11-06 23:30:31,ATM Withdrawal,Standard,40,"63,534.00",0,Low,0
TX000118,C0392,290.01,2024-08-21 05:11:51,Online Shopping,Premium,43,"105,239.00",0,Low,0
TX003351,C0494,289.79,2024-05-05 02:20:22,Healthcare,Basic,27,"23,972.00",0,Low,1
TX003307,C0318,289.19,2024-04-25 11:31:08,ATM Withdrawal,Standard,34,"68,423.00",0,Low,0
TX001992,C0036,289.12,2024-07-02 22:07:39,Online Shopping,Standard,23,"83,217.00",0,Low,0
TX000142,C0283,289.03,2024-07-19 16:16:46,Electronics,Standard,57,"40,171.00",0,Low,0
TX002345,C0313,288.97,2024-05-31 19:56:41,Clothing,Basic,47,"18,779.00",0,Low,0
TX002695,C0129,288.78,2024-06-15 03:31:57,Healthcare,Basic,39,"43,820.00",0,Low,1
TX006813,C0128,288.66,2024-03-21 04:35:33,Electronics,Student,31,"23,569.00",1,Low,1
TX007699,C0479,288.57,2024-02-08 09:46:01,ATM Withdrawal,Student,74,"20,884.00",0,Low,0
TX003941,C0166,288.46,2024-03-18 04:53:23,Groceries,Standard,42,"12,271.00",0,Low,1
TX006105,C0476,288.44,2024-09-15 07:56:36,ATM Withdrawal,Standard,35,"80,675.00",0,Low,0
TX007575,C0216,288.43,2024-10-13 21:08:16,Electronics,Standard,47,"58,261.00",0,Low,0
TX000923,C0067,288.35,2024-08-17 07:27:12,Electronics,Basic,37,"31,572.00",0,Low,0
TX007189,C0227,287.43,2024-07-05 06:28:37,Healthcare,Basic,38,"35,109.00",0,Low,0
TX002735,C0039,287.24,2024-07-20 21:04:50,Travel,Standard,22,"61,600.00",0,Low,0
TX007635,C0455,286.71,2024-03-03 17:11:35,Clothing,Standard,31,"37,448.00",0,Low,0
TX001957,C0059,286.46,2024-03-06 03:25:44,Travel,Basic,41,"29,342.00",0,Low,1
TX002080,C0256,286.41,2024-12-07 04:28:56,Online Shopping,Standard,32,"22,699.00",0,Low,1
TX004842,C0004,286.16,2024-09-27 23:07:55,Electronics,Student,56,"11,732.00",1,Low,0
TX005767,C0407,285.99,2024-11-20 02:41:11,Online Shopping,Standard,25,"52,375.00",0,Low,1
TX000821,C0120,285.83,2024-10-23 03:56:31,Online Shopping,Basic,47,"31,583.00",0,Low,1
TX001506,C0118,285.77,2024-01-13 16:50:20,Electronics,Premium,23,"69,324.00",0,Low,0
TX003705,C0104,285.76,2024-05-01 03:17:58,Electronics,Standard,28,"63,588.00",0,Low,1
TX006841,C0306,285.74,2024-01-18 04:09:07,Electronics,Standard,39,"48,558.00",0,Low,1
TX007842,C0246,284.83,2024-08-24 12:53:12,Electronics,Basic,33,"41,005.00",0,Low,0
TX003754,C0456,284.82,2024-02-26 02:53:24,Clothing,Standard,28,"27,970.00",0,Low,1
TX000786,C0030,284.76,2024-10-31 16:10:54,Healthcare,Standard,34,"32,152.00",0,Low,0
TX002267,C0141,284.6,2024-10-24 15:33:54,ATM Withdrawal,Basic,40,"20,193.00",0,Low,0
TX004863,C0299,284.1,2024-10-14 05:25:04,Electronics,Standard,47,"31,105.00",0,Low,0
TX001801,C0471,283.99,2024-07-12 19:55:24,ATM Withdrawal,Standard,34,"54,590.00",0,Low,0
TX001273,C0300,283.91,2024-02-27 22:37:00,Online Shopping,Premium,45,"103,214.00",0,Low,0
TX002114,C0103,283.42,2024-07-03 14:13:13,Electronics,Standard,33,"46,432.00",0,Low,0
TX007149,C0259,282.31,2024-01-23 03:08:10,ATM Withdrawal,Standard,43,"79,630.00",0,Low,1
TX006465,C0139,282.22,2024-07-07 11:21:54,Groceries,Student,47,"13,067.00",0,Low,0
TX007673,C0180,282.13,2024-08-11 18:07:15,Electronics,Standard,70,"47,593.00",0,Low,0
TX002213,C0287,281.99,2024-10-18 06:57:47,Electronics,Standard,36,"68,774.00",0,Low,0
TX001335,C0371,281.27,2024-09-03 20:56:21,ATM Withdrawal,Standard,38,"53,331.00",0,Low,0
TX007293,C0087,280.64,2024-04-10 00:33:06,Electronics,Standard,48,"40,495.00",0,Low,1
TX005719,C0366,280.5,2024-06-20 18:55:01,Electronics,Student,33,"15,304.00",0,Low,0
TX005544,C0224,280.44,2024-10-14 12:56:23,ATM Withdrawal,Basic,18,"38,405.00",0,Low,0
TX007518,C0221,280.33,2024-07-19 22:50:07,Electronics,Premium,65,"162,102.00",0,Low,0
TX000904,C0308,279.87,2024-08-28 06:05:35,Travel,Standard,30,"63,149.00",1,Low,0
TX001537,C0160,279.81,2024-11-24 00:25:41,Travel,Standard,45,"44,925.00",1,Low,1
TX003875,C0237,279.73,2024-07-20 07:57:48,ATM Withdrawal,Basic,18,"42,909.00",0,Low,0
TX004410,C0480,279.25,2024-11-03 21:27:56,ATM Withdrawal,Standard,51,"51,860.00",0,Low,0
TX004540,C0148,278.78,2024-01-23 03:44:01,Healthcare,Basic,22,"29,691.00",0,Low,1
TX000639,C0021,278.65,2024-07-13 23:01:24,ATM Withdrawal,Student,55,"17,431.00",0,Low,0
TX004558,C0206,277.75,2024-03-31 19:09:50,ATM Withdrawal,Standard,26,"11,556.00",0,Low,0
TX005032,C0122,277.74,2024-08-12 20:06:06,Electronics,Basic,27,"26,128.00",0,Low,0
TX001311,C0064,277.65,2024-03-06 19:06:11,ATM Withdrawal,Standard,23,"61,715.00",1,Low,0
TX002416,C0361,277.64,2024-08-19 22:59:39,Healthcare,Student,44,"21,690.00",1,Low,0
TX001979,C0039,277.35,2024-01-06 17:03:25,ATM Withdrawal,Standard,22,"61,600.00",0,Low,0
TX003715,C0450,277.24,2024-06-11 16:02:42,Electronics,Basic,25,"18,120.00",0,Low,0
TX002187,C0306,277.17,2024-05-01 01:57:12,Travel,Standard,39,"48,558.00",0,Low,1
TX006759,C0351,277.13,2024-08-24 17:56:21,Travel,Standard,41,"55,511.00",0,Low,0
TX004345,C0404,276.63,2024-07-15 23:29:33,Online Shopping,Student,38,"16,286.00",0,Low,0
TX001705,C0310,276.47,2024-02-29 07:31:04,ATM Withdrawal,Standard,35,"55,608.00",0,Low,0
TX001640,C0431,276.41,2024-06-19 06:17:58,Healthcare,Student,23,"11,242.00",0,Low,0
TX000843,C0041,276.2,2024-08-25 04:34:08,ATM Withdrawal,Standard,46,"39,681.00",0,Low,1
TX000820,C0398,275.93,2024-09-14 09:47:46,Online Shopping,Standard,54,"67,577.00",0,Low,0
TX003908,C0220,275.84,2024-03-16 11:20:27,Electronics,Basic,38,"32,919.00",0,Low,0
TX007300,C0156,275.83,2024-04-11 10:41:36,Clothing,Student,29,"16,583.00",0,Low,0
TX005597,C0447,275.43,2024-02-06 11:43:06,ATM Withdrawal,Student,42,"16,747.00",0,Low,0
TX005348,C0490,275.07,2024-04-14 16:30:18,Online Shopping,Basic,48,"32,394.00",0,Low,0
TX000929,C0347,274.41,2024-09-24 07:28:17,ATM Withdrawal,Basic,20,"25,346.00",0,Low,0
TX002368,C0389,274.18,2024-02-28 10:47:19,Electronics,Standard,49,"43,210.00",0,Low,0
TX003591,C0264,274.15,2024-06-14 06:55:42,Online Shopping,Standard,25,"50,127.00",1,Low,0
TX003808,C0471,273.92,2024-11-25 19:03:58,Electronics,Standard,34,"54,590.00",0,Low,0
TX000984,C0363,273.82,2024-06-14 13:55:09,Electronics,Basic,36,"24,359.00",0,Low,0
TX007217,C0005,273.78,2024-06-22 22:23:36,Electronics,Basic,35,"32,949.00",0,Low,0
TX002621,C0295,273.64,2024-12-14 10:55:20,Travel,Standard,42,"56,580.00",0,Low,0
TX003058,C0478,273.18,2024-06-11 16:59:28,Online Shopping,Premium,41,"41,593.00",0,Low,0
TX004196,C0085,273.17,2024-07-29 11:35:13,Electronics,Basic,28,"36,286.00",0,Low,0
TX001499,C0392,272.27,2024-05-12 14:36:19,Online Shopping,Premium,43,"105,239.00",0,Low,0
TX004484,C0352,272.23,2024-09-11 10:03:03,Healthcare,Standard,55,"43,450.00",0,Low,0
TX000723,C0272,272.15,2024-11-01 02:59:50,Electronics,Standard,20,"63,458.00",0,Low,1
TX003903,C0447,271.88,2024-03-20 20:51:19,ATM Withdrawal,Student,42,"16,747.00",0,Low,0
TX003331,C0313,271.85,2024-04-27 14:35:13,Online Shopping,Basic,47,"18,779.00",0,Low,0
TX004129,C0297,271.52,2024-10-20 01:46:26,Online Shopping,Standard,48,"45,979.00",0,Low,1
TX003203,C0191,271.19,2024-04-08 05:10:19,Travel,Standard,32,"70,454.00",0,Low,0
TX002908,C0194,270.88,2024-09-11 15:12:31,Electronics,Basic,23,"28,429.00",0,Low,0
TX004203,C0382,270.82,2024-09-07 12:19:35,Clothing,Standard,30,"60,899.00",0,Low,0
TX003442,C0181,270.49,2024-05-26 06:48:39,Electronics,Basic,45,"17,547.00",0,Low,0
TX004750,C0117,269.63,2024-12-04 02:49:32,ATM Withdrawal,Basic,37,"46,602.00",0,Low,1
TX001019,C0445,269.53,2024-01-26 01:01:29,Electronics,Student,22,"15,642.00",0,Low,1
TX001236,C0285,268.32,2024-02-25 02:23:12,ATM Withdrawal,Basic,63,"31,439.00",0,Low,1
TX001490,C0450,268.25,2024-01-16 11:01:52,Clothing,Basic,25,"18,120.00",0,Low,0
TX001787,C0208,268.2,2024-09-17 15:52:39,ATM Withdrawal,Basic,44,"28,883.00",0,Low,0
TX003527,C0208,267.74,2024-05-12 14:52:48,ATM Withdrawal,Basic,44,"28,883.00",1,Low,0
TX000592,C0432,267.72,2024-03-07 08:55:01,Healthcare,Standard,18,"52,838.00",0,Low,0
TX002689,C0303,267.72,2024-10-21 14:15:53,Online Shopping,Premium,46,"96,717.00",0,Low,0
TX000079,C0273,267.66,2024-04-06 16:21:00,Online Shopping,Premium,51,"107,842.00",0,Low,0
TX000605,C0365,267.54,2024-09-09 01:44:16,Electronics,Student,46,"17,233.00",0,Low,1
TX000653,C0131,267.33,2024-12-09 11:43:01,Clothing,Standard,19,"55,570.00",0,Low,0
TX003094,C0405,267.28,2024-02-16 01:23:21,ATM Withdrawal,Basic,32,"24,655.00",0,Low,1
TX003627,C0467,267.23,2024-09-01 15:25:35,Travel,Basic,45,"30,956.00",1,Low,0
TX007066,C0185,267.19,2024-06-22 10:59:35,ATM Withdrawal,Standard,35,"49,770.00",0,Low,0
TX007923,C0207,267.01,2024-12-02 09:14:40,Electronics,Standard,44,"86,325.00",0,Low,0
TX002649,C0354,266.84,2024-01-31 02:04:03,Online Shopping,Student,36,"8,776.00",0,Low,1
TX001524,C0031,266.82,2024-07-01 03:37:30,Electronics,Basic,30,"25,528.00",0,Low,1
TX000753,C0117,266.26,2024-05-27 12:34:24,Online Shopping,Basic,37,"46,602.00",0,Low,0
TX003921,C0052,266.12,2024-07-17 16:30:23,ATM Withdrawal,Basic,33,"24,464.00",0,Low,0
TX002098,C0405,266.01,2024-09-19 21:56:47,Electronics,Basic,32,"24,655.00",0,Low,0
TX006443,C0175,266,2024-09-18 20:18:05,Electronics,Premium,41,"88,592.00",0,Low,0
TX003718,C0293,265.91,2024-08-14 17:06:49,Electronics,Basic,30,"34,400.00",0,Low,0
TX007747,C0100,265.86,2024-05-22 13:49:01,Healthcare,Standard,35,"50,783.00",0,Low,0
TX005361,C0191,265.69,2024-06-12 00:40:54,Travel,Standard,32,"70,454.00",0,Low,1
TX006357,C0460,265.28,2024-01-31 15:13:22,Entertainment,Student,23,"8,000.00",0,Low,0
TX004778,C0279,264.63,2024-08-16 07:35:43,Electronics,Premium,38,"67,381.00",0,Low,0
TX004929,C0118,264.6,2024-08-16 15:43:37,ATM Withdrawal,Premium,23,"69,324.00",0,Low,0
TX003106,C0056,264.58,2024-05-25 00:49:47,ATM Withdrawal,Standard,49,"60,280.00",0,Low,1
TX003295,C0008,264.02,2024-07-01 16:10:54,ATM Withdrawal,Standard,47,"74,176.00",0,Low,0
TX003263,C0375,263.5,2024-07-14 03:24:12,ATM Withdrawal,Standard,63,"71,369.00",0,Low,1
TX006355,C0477,263.4,2024-01-08 06:24:02,Electronics,Basic,44,"19,024.00",0,Low,0
TX007898,C0436,263.35,2024-02-25 18:31:00,Electronics,Standard,38,"73,281.00",0,Low,0
TX002548,C0271,263.29,2024-02-18 03:33:31,Electronics,Basic,55,"41,074.00",0,Low,1
TX000216,C0377,263.1,2024-12-29 07:54:09,ATM Withdrawal,Premium,48,"57,230.00",0,Low,0
TX000719,C0419,262.98,2024-04-27 15:32:13,Electronics,Standard,52,"55,155.00",0,Low,0
TX005042,C0016,262.88,2024-08-16 22:16:34,Electronics,Standard,31,"58,287.00",0,Low,0
TX005275,C0025,262.3,2024-02-19 00:16:13,Healthcare,Standard,31,"71,104.00",0,Low,1
TX002917,C0292,261.6,2024-11-17 19:02:48,Electronics,Basic,32,"28,202.00",0,Low,0
TX001891,C0224,261.16,2024-02-18 18:03:45,ATM Withdrawal,Basic,18,"38,405.00",0,Low,0
